client_id,soc_dem___age_bucket,soc_dem___gender_cd,soc_dem___income_bucket
8847,26-35,cat_4,30-60k
99136,26-35,cat_4,60-100k
87169,26-35,cat_4,150-250k
83551,26-35,cat_4,60-100k
83220,<=25,cat_4,60-100k
157039,36-45,cat_4,60-100k
126362,26-35,cat_6,60-100k
45557,26-35,cat_4,100-150k
157520,36-45,cat_6,150-250k
27641,56-65,cat_4,60-100k
112303,36-45,cat_4,250k+
129421,<=25,cat_4,60-100k
132117,26-35,cat_6,100-150k
7729,26-35,cat_4,100-150k
58450,26-35,cat_4,150-250k
142201,26-35,cat_4,100-150k
123806,<=25,cat_4,60-100k
120326,36-45,cat_4,150-250k
127132,36-45,cat_4,100-150k
57208,36-45,cat_4,60-100k
98745,26-35,cat_4,150-250k
142347,36-45,cat_4,60-100k
134735,<=25,cat_6,60-100k
61994,26-35,cat_6,150-250k
93887,<=25,cat_4,100-150k
12806,26-35,cat_4,150-250k
20900,56-65,cat_4,60-100k
17766,<=25,cat_6,<=30k
68767,26-35,cat_6,150-250k
29863,46-55,cat_6,30-60k
34320,26-35,cat_4,60-100k
156062,56-65,cat_4,60-100k
166175,<=25,cat_4,150-250k
145640,26-35,cat_4,150-250k
132699,<=25,cat_4,60-100k
8115,36-45,cat_4,100-150k
29048,46-55,cat_4,60-100k
142694,46-55,cat_4,60-100k
72148,26-35,cat_6,100-150k
158136,<=25,cat_4,60-100k
154573,36-45,cat_4,30-60k
11001,36-45,cat_6,100-150k
34750,46-55,cat_6,150-250k
13411,26-35,cat_4,30-60k
2976,36-45,cat_6,<=30k
63319,26-35,cat_4,100-150k
137494,36-45,cat_4,150-250k
64437,36-45,cat_4,60-100k
154952,36-45,cat_4,60-100k
21088,26-35,cat_6,100-150k
64674,<=25,cat_4,60-100k
96121,26-35,cat_4,60-100k
107976,36-45,cat_4,60-100k
44657,46-55,cat_6,60-100k
48392,26-35,cat_4,250k+
3728,26-35,cat_4,150-250k
7262,36-45,cat_4,60-100k
28512,36-45,cat_4,30-60k
165716,46-55,cat_6,250k+
67844,26-35,cat_6,100-150k
19404,<=25,cat_6,60-100k
12398,26-35,cat_6,60-100k
81451,36-45,cat_4,150-250k
125373,26-35,cat_4,60-100k
77974,26-35,cat_6,60-100k
111683,46-55,cat_4,100-150k
14651,36-45,cat_4,60-100k
3567,26-35,cat_6,60-100k
135736,26-35,cat_4,60-100k
106629,26-35,cat_4,150-250k
30507,<=25,cat_6,30-60k
42361,46-55,cat_4,30-60k
98050,26-35,cat_6,60-100k
11519,26-35,cat_6,60-100k
59362,36-45,cat_4,150-250k
76973,36-45,cat_6,60-100k
83197,<=25,cat_4,100-150k
95422,26-35,cat_4,60-100k
44145,26-35,cat_4,60-100k
77830,36-45,cat_4,60-100k
16453,36-45,cat_4,60-100k
24119,26-35,cat_4,250k+
63082,26-35,cat_4,100-150k
157542,46-55,cat_4,250k+
70755,26-35,cat_4,<=30k
121166,26-35,cat_6,150-250k
18454,26-35,cat_6,30-60k
110885,36-45,cat_6,60-100k
10067,36-45,cat_6,30-60k
85275,26-35,cat_6,150-250k
45419,26-35,cat_4,30-60k
148974,36-45,cat_6,250k+
90170,<=25,cat_6,30-60k
40731,26-35,cat_4,100-150k
72468,<=25,cat_4,<=30k
79087,26-35,cat_6,250k+
82340,26-35,cat_4,30-60k
160500,36-45,cat_4,30-60k
83785,<=25,cat_4,100-150k
91762,<=25,cat_4,30-60k
111962,36-45,cat_4,30-60k
131269,26-35,cat_4,30-60k
93563,26-35,cat_6,60-100k
110427,36-45,cat_4,60-100k
142724,36-45,cat_4,60-100k
13373,26-35,cat_4,100-150k
50927,<=25,cat_4,30-60k
13832,46-55,cat_4,60-100k
85403,<=25,cat_6,<=30k
23060,46-55,cat_6,250k+
7469,26-35,cat_4,100-150k
105773,26-35,cat_4,60-100k
150181,26-35,cat_6,60-100k
128314,26-35,cat_4,30-60k
38634,36-45,cat_6,60-100k
141147,36-45,cat_4,100-150k
16332,36-45,cat_4,30-60k
150549,<=25,cat_4,60-100k
149148,46-55,cat_6,250k+
133469,26-35,cat_4,250k+
54335,36-45,cat_4,60-100k
71455,<=25,cat_4,250k+
162969,26-35,cat_4,250k+
35229,46-55,cat_6,60-100k
84618,<=25,cat_6,30-60k
108631,36-45,cat_4,60-100k
17188,46-55,cat_6,100-150k
84820,26-35,cat_4,60-100k
28960,46-55,cat_4,60-100k
162086,26-35,cat_6,100-150k
156562,36-45,cat_6,30-60k
148700,46-55,cat_6,60-100k
83620,<=25,cat_6,60-100k
66062,26-35,cat_4,30-60k
12373,36-45,cat_4,30-60k
37780,<=25,cat_6,<=30k
109771,26-35,cat_4,60-100k
58455,36-45,cat_4,<=30k
164361,36-45,cat_4,250k+
8394,26-35,cat_6,30-60k
107829,46-55,cat_4,150-250k
38493,36-45,cat_4,60-100k
54015,36-45,cat_6,60-100k
10035,26-35,cat_4,30-60k
1148,46-55,cat_6,100-150k
5239,36-45,cat_4,100-150k
53427,46-55,cat_4,60-100k
113196,26-35,cat_4,100-150k
147061,36-45,cat_4,60-100k
161143,26-35,cat_4,150-250k
151087,26-35,cat_4,30-60k
98675,<=25,cat_6,30-60k
3595,<=25,cat_4,30-60k
40904,36-45,cat_4,100-150k
76696,26-35,cat_4,<=30k
135243,<=25,cat_4,30-60k
130656,36-45,cat_4,150-250k
114129,26-35,cat_4,60-100k
79973,36-45,cat_4,60-100k
3625,26-35,cat_4,60-100k
152511,56-65,cat_4,60-100k
5709,26-35,cat_6,60-100k
127875,<=25,cat_6,60-100k
24132,<=25,cat_6,60-100k
13722,36-45,cat_6,60-100k
45570,36-45,cat_4,<=30k
45533,36-45,cat_4,250k+
53302,36-45,cat_4,60-100k
145356,26-35,cat_4,250k+
164522,26-35,cat_4,60-100k
159387,36-45,cat_4,100-150k
57090,26-35,cat_4,60-100k
84405,56-65,cat_4,100-150k
137633,36-45,cat_4,250k+
133479,36-45,cat_4,30-60k
161590,26-35,cat_4,150-250k
136698,<=25,cat_4,250k+
89919,36-45,cat_6,30-60k
146362,26-35,cat_4,100-150k
111442,36-45,cat_4,150-250k
112163,36-45,cat_4,30-60k
91942,36-45,cat_6,60-100k
36559,36-45,cat_4,60-100k
41040,26-35,cat_4,<=30k
28571,46-55,cat_4,30-60k
150210,<=25,cat_4,60-100k
7879,36-45,cat_6,60-100k
46978,<=25,cat_4,30-60k
155015,36-45,cat_6,60-100k
71438,56-65,cat_4,30-60k
93483,<=25,cat_4,30-60k
79117,26-35,cat_6,150-250k
163166,26-35,cat_4,60-100k
2978,26-35,cat_6,60-100k
140275,56-65,cat_4,60-100k
132321,26-35,cat_6,30-60k
82419,26-35,cat_4,60-100k
71912,36-45,cat_6,150-250k
104331,26-35,cat_6,150-250k
145798,36-45,cat_4,60-100k
110230,46-55,cat_4,150-250k
114544,56-65,cat_6,100-150k
117146,36-45,cat_4,60-100k
47816,26-35,cat_4,100-150k
17849,<=25,cat_6,60-100k
102859,36-45,cat_4,150-250k
35317,26-35,cat_4,150-250k
146466,26-35,cat_4,100-150k
166634,36-45,cat_4,30-60k
38803,36-45,cat_4,100-150k
117353,46-55,cat_4,30-60k
105106,<=25,cat_4,<=30k
51768,26-35,cat_4,100-150k
81373,36-45,cat_6,60-100k
116618,26-35,cat_4,60-100k
140298,26-35,cat_4,60-100k
27171,26-35,cat_6,100-150k
129788,26-35,cat_4,30-60k
123668,26-35,cat_6,150-250k
11682,36-45,cat_4,150-250k
35954,36-45,cat_4,60-100k
152827,26-35,cat_4,250k+
90926,<=25,cat_4,60-100k
130438,36-45,cat_6,100-150k
35351,26-35,cat_4,60-100k
127941,26-35,cat_6,60-100k
123966,36-45,cat_4,100-150k
47416,36-45,cat_4,100-150k
11877,<=25,cat_4,30-60k
141238,26-35,cat_4,60-100k
67152,<=25,cat_4,250k+
60476,36-45,cat_6,150-250k
23902,26-35,cat_4,60-100k
98439,26-35,cat_4,60-100k
109048,36-45,cat_6,150-250k
81857,36-45,cat_4,60-100k
124975,36-45,cat_6,30-60k
46309,36-45,cat_4,<=30k
13564,46-55,cat_4,250k+
40246,26-35,cat_6,<=30k
46403,26-35,cat_4,30-60k
138602,26-35,cat_6,100-150k
41626,36-45,cat_4,30-60k
79420,<=25,cat_4,60-100k
75937,26-35,cat_6,30-60k
23086,26-35,cat_4,150-250k
32198,26-35,cat_6,100-150k
107588,26-35,cat_6,250k+
53140,36-45,cat_4,150-250k
11799,36-45,cat_4,30-60k
42919,26-35,cat_6,100-150k
107664,26-35,cat_6,100-150k
21241,26-35,cat_6,100-150k
121081,36-45,cat_6,60-100k
43537,26-35,cat_6,100-150k
159637,<=25,cat_4,30-60k
47097,36-45,cat_4,30-60k
99562,26-35,cat_6,150-250k
103554,36-45,cat_6,60-100k
5893,36-45,cat_6,60-100k
64779,26-35,cat_4,60-100k
62888,<=25,cat_6,60-100k
29321,<=25,cat_4,30-60k
3553,26-35,cat_6,150-250k
150333,36-45,cat_6,150-250k
30592,26-35,cat_4,100-150k
51828,46-55,cat_4,250k+
3551,26-35,cat_4,60-100k
130308,36-45,cat_6,150-250k
27451,36-45,cat_4,60-100k
81066,56-65,cat_6,<=30k
140099,26-35,cat_4,250k+
148650,36-45,cat_4,150-250k
81473,46-55,cat_6,60-100k
22760,46-55,cat_6,250k+
77975,26-35,cat_4,60-100k
132666,26-35,cat_6,60-100k
99007,<=25,cat_4,60-100k
130906,36-45,cat_6,100-150k
82376,26-35,cat_4,30-60k
165082,26-35,cat_6,30-60k
19788,26-35,cat_6,60-100k
145390,26-35,cat_6,30-60k
20408,36-45,cat_6,60-100k
81088,26-35,cat_4,100-150k
18597,26-35,cat_6,30-60k
158929,46-55,cat_4,60-100k
79684,26-35,cat_4,150-250k
14069,36-45,cat_4,60-100k
119377,<=25,cat_6,60-100k
109198,26-35,cat_6,60-100k
92195,<=25,cat_4,30-60k
87479,36-45,cat_4,100-150k
94250,36-45,cat_4,60-100k
43299,46-55,cat_4,100-150k
164441,26-35,cat_4,150-250k
73962,26-35,cat_4,150-250k
8243,<=25,cat_4,60-100k
120724,26-35,cat_4,<=30k
158079,36-45,cat_4,30-60k
59608,<=25,cat_4,60-100k
58126,46-55,cat_4,<=30k
77537,26-35,cat_4,<=30k
57977,26-35,cat_4,150-250k
119956,26-35,cat_4,60-100k
14258,26-35,cat_4,60-100k
4839,<=25,cat_4,60-100k
54673,36-45,cat_6,<=30k
126018,<=25,cat_6,30-60k
14085,36-45,cat_4,30-60k
95932,46-55,cat_6,60-100k
160688,36-45,cat_6,150-250k
55227,46-55,cat_4,60-100k
46635,46-55,cat_6,30-60k
140920,36-45,cat_4,250k+
11595,36-45,cat_4,150-250k
110135,26-35,cat_4,60-100k
39349,26-35,cat_4,60-100k
145653,<=25,cat_4,30-60k
139750,26-35,cat_6,30-60k
44439,46-55,cat_4,60-100k
84024,26-35,cat_4,30-60k
131488,26-35,cat_6,60-100k
139598,36-45,cat_6,100-150k
97046,26-35,cat_4,<=30k
29095,26-35,cat_4,60-100k
133647,36-45,cat_4,100-150k
132946,36-45,cat_4,60-100k
148703,36-45,cat_4,60-100k
136629,26-35,cat_4,60-100k
29406,26-35,cat_6,60-100k
17576,<=25,cat_4,30-60k
79417,46-55,cat_4,100-150k
77152,36-45,cat_4,60-100k
14535,26-35,cat_6,60-100k
20941,36-45,cat_4,60-100k
15986,36-45,cat_6,30-60k
8720,<=25,cat_6,<=30k
147360,26-35,cat_4,60-100k
96335,36-45,cat_4,250k+
160095,26-35,cat_4,60-100k
103784,36-45,cat_6,<=30k
40987,26-35,cat_6,30-60k
84048,36-45,cat_4,60-100k
107664,26-35,cat_6,100-150k
96317,26-35,cat_4,150-250k
112615,26-35,cat_4,100-150k
77707,<=25,cat_4,60-100k
129223,26-35,cat_6,60-100k
164593,26-35,cat_6,150-250k
20145,<=25,cat_6,100-150k
77697,36-45,cat_6,<=30k
33435,26-35,cat_6,100-150k
13059,26-35,cat_4,150-250k
131093,26-35,cat_6,<=30k
132870,26-35,cat_4,100-150k
163750,36-45,cat_4,60-100k
24029,26-35,cat_4,60-100k
104661,26-35,cat_4,100-150k
429,<=25,cat_4,<=30k
160303,26-35,cat_6,30-60k
92886,26-35,cat_6,60-100k
49369,26-35,cat_6,100-150k
25508,26-35,cat_6,60-100k
155179,56-65,cat_4,60-100k
32003,36-45,cat_4,250k+
165812,26-35,cat_4,60-100k
7440,36-45,cat_4,60-100k
123455,26-35,cat_6,60-100k
166867,36-45,cat_6,<=30k
130307,26-35,cat_6,60-100k
82953,26-35,cat_6,60-100k
159315,36-45,cat_6,30-60k
144410,26-35,cat_4,150-250k
84812,26-35,cat_4,60-100k
13834,26-35,cat_6,60-100k
112322,<=25,cat_6,30-60k
117720,<=25,cat_4,100-150k
127921,<=25,cat_4,30-60k
118590,26-35,cat_4,60-100k
7611,<=25,cat_4,60-100k
38069,46-55,cat_6,250k+
123153,26-35,cat_4,60-100k
129453,56-65,cat_4,30-60k
156807,36-45,cat_4,60-100k
77142,26-35,cat_6,150-250k
9941,36-45,cat_6,30-60k
53935,36-45,cat_4,100-150k
65940,36-45,cat_4,150-250k
77127,26-35,cat_4,60-100k
53214,36-45,cat_6,100-150k
111026,<=25,cat_6,150-250k
69559,<=25,cat_6,30-60k
116735,65+,cat_4,30-60k
23836,36-45,cat_6,150-250k
80308,36-45,cat_4,30-60k
69179,46-55,cat_4,250k+
128628,36-45,cat_4,60-100k
59991,56-65,cat_4,100-150k
130291,26-35,cat_4,30-60k
9752,26-35,cat_4,30-60k
121623,36-45,cat_4,60-100k
153279,<=25,cat_4,60-100k
2159,36-45,cat_6,30-60k
24315,46-55,cat_4,30-60k
41785,46-55,cat_4,60-100k
49139,26-35,cat_6,<=30k
152541,36-45,cat_4,100-150k
31923,<=25,cat_6,100-150k
144140,36-45,cat_6,30-60k
122003,26-35,cat_4,<=30k
146094,36-45,cat_6,60-100k
141309,26-35,cat_4,100-150k
49801,26-35,cat_6,60-100k
106189,36-45,cat_4,100-150k
77751,46-55,cat_6,150-250k
90643,36-45,cat_4,100-150k
66957,36-45,cat_4,<=30k
104560,36-45,cat_6,<=30k
8467,<=25,cat_4,30-60k
158089,26-35,cat_4,<=30k
124910,36-45,cat_4,60-100k
84769,36-45,cat_6,150-250k
117764,36-45,cat_6,60-100k
13653,<=25,cat_6,60-100k
103170,36-45,cat_4,100-150k
156568,36-45,cat_6,<=30k
124545,26-35,cat_6,30-60k
35678,26-35,cat_4,250k+
136109,46-55,cat_4,<=30k
105196,36-45,cat_4,60-100k
47455,65+,cat_4,60-100k
151626,36-45,cat_4,100-150k
27747,26-35,cat_4,60-100k
7208,<=25,cat_4,30-60k
147023,26-35,cat_4,60-100k
72760,<=25,cat_4,<=30k
141350,36-45,cat_4,250k+
116636,46-55,cat_6,60-100k
6946,26-35,cat_4,30-60k
131471,46-55,cat_4,60-100k
36606,36-45,cat_4,150-250k
149450,26-35,cat_4,100-150k
62428,36-45,cat_6,250k+
106580,26-35,cat_4,150-250k
10585,26-35,cat_4,150-250k
110067,36-45,cat_4,150-250k
166653,36-45,cat_4,150-250k
32909,26-35,cat_6,<=30k
129637,26-35,cat_6,30-60k
22641,36-45,cat_4,<=30k
152480,36-45,cat_4,30-60k
114545,36-45,cat_4,150-250k
21291,26-35,cat_6,60-100k
114204,26-35,cat_4,100-150k
97762,<=25,cat_6,60-100k
72899,26-35,cat_4,60-100k
66886,26-35,cat_6,30-60k
101839,26-35,cat_6,30-60k
78043,26-35,cat_6,<=30k
39682,<=25,cat_4,60-100k
84763,36-45,cat_4,100-150k
105573,56-65,cat_4,60-100k
87893,26-35,cat_6,60-100k
75051,26-35,cat_4,60-100k
50947,65+,cat_4,30-60k
62818,36-45,cat_6,150-250k
124874,46-55,cat_6,60-100k
104498,26-35,cat_4,100-150k
148738,36-45,cat_4,150-250k
41130,26-35,cat_6,60-100k
144176,46-55,cat_4,60-100k
154668,26-35,cat_4,60-100k
39177,36-45,cat_4,60-100k
122924,46-55,cat_6,250k+
15969,26-35,cat_4,100-150k
143868,26-35,cat_6,150-250k
13863,36-45,cat_4,60-100k
21214,<=25,cat_4,30-60k
57806,36-45,cat_6,100-150k
107144,<=25,cat_4,<=30k
97486,36-45,cat_6,60-100k
96430,56-65,cat_4,<=30k
87472,56-65,cat_4,<=30k
20666,36-45,cat_4,150-250k
100433,26-35,cat_6,60-100k
115606,36-45,cat_6,100-150k
66228,36-45,cat_6,150-250k
27705,<=25,cat_6,150-250k
127189,36-45,cat_4,30-60k
64337,<=25,cat_4,<=30k
123327,46-55,cat_4,60-100k
49893,36-45,cat_4,60-100k
164799,26-35,cat_4,60-100k
61849,46-55,cat_4,30-60k
46615,<=25,cat_4,100-150k
4994,26-35,cat_6,30-60k
128825,26-35,cat_6,<=30k
3629,26-35,cat_4,100-150k
31205,26-35,cat_4,60-100k
159784,36-45,cat_4,100-150k
117872,56-65,cat_4,30-60k
54828,26-35,cat_4,60-100k
134849,36-45,cat_4,30-60k
139081,26-35,cat_4,30-60k
41094,<=25,cat_6,60-100k
28333,26-35,cat_4,30-60k
85452,36-45,cat_4,60-100k
69950,<=25,cat_4,<=30k
30988,<=25,cat_6,60-100k
83515,36-45,cat_6,100-150k
31866,36-45,cat_6,100-150k
47715,56-65,cat_6,150-250k
156482,36-45,cat_6,60-100k
126058,26-35,cat_6,100-150k
119826,46-55,cat_4,60-100k
156651,26-35,cat_6,100-150k
110146,26-35,cat_4,250k+
164662,26-35,cat_4,60-100k
56737,36-45,cat_4,100-150k
118632,36-45,cat_4,150-250k
119102,46-55,cat_4,<=30k
70133,36-45,cat_4,60-100k
84618,<=25,cat_6,30-60k
111231,26-35,cat_4,30-60k
66961,<=25,cat_6,<=30k
79786,<=25,cat_6,<=30k
104763,46-55,cat_4,60-100k
151211,<=25,cat_4,60-100k
51448,<=25,cat_6,60-100k
97444,26-35,cat_6,60-100k
54906,36-45,cat_4,250k+
143912,<=25,cat_6,30-60k
26100,36-45,cat_4,60-100k
43041,<=25,cat_4,100-150k
44894,26-35,cat_6,150-250k
57835,26-35,cat_4,60-100k
68201,26-35,cat_4,30-60k
156581,36-45,cat_6,100-150k
139235,46-55,cat_4,100-150k
19810,36-45,cat_4,60-100k
58131,<=25,cat_6,<=30k
90877,36-45,cat_4,60-100k
129895,46-55,cat_4,60-100k
112734,46-55,cat_4,60-100k
143815,65+,cat_4,60-100k
164927,26-35,cat_4,100-150k
40559,36-45,cat_4,60-100k
48445,<=25,cat_6,60-100k
163686,46-55,cat_4,100-150k
30512,56-65,cat_4,60-100k
105498,36-45,cat_4,60-100k
108505,46-55,cat_6,30-60k
79692,65+,cat_4,60-100k
69219,26-35,cat_4,60-100k
132664,46-55,cat_6,60-100k
164280,36-45,cat_4,150-250k
29056,56-65,cat_6,<=30k
59217,36-45,cat_6,60-100k
45961,36-45,cat_4,60-100k
112918,26-35,cat_4,60-100k
130063,46-55,cat_4,250k+
71418,26-35,cat_6,100-150k
28054,26-35,cat_4,60-100k
53215,26-35,cat_4,100-150k
25247,26-35,cat_4,30-60k
1580,46-55,cat_4,60-100k
70270,36-45,cat_4,60-100k
32495,<=25,cat_4,60-100k
118589,46-55,cat_4,150-250k
116939,26-35,cat_6,30-60k
137220,26-35,cat_4,100-150k
54927,56-65,cat_4,60-100k
146744,46-55,cat_6,60-100k
119503,<=25,cat_4,<=30k
40188,36-45,cat_4,100-150k
130424,46-55,cat_4,60-100k
148098,26-35,cat_4,60-100k
74334,26-35,cat_4,60-100k
147208,26-35,cat_4,250k+
101334,36-45,cat_6,250k+
166586,36-45,cat_4,60-100k
108085,36-45,cat_4,250k+
53337,56-65,cat_6,60-100k
153806,26-35,cat_6,250k+
166898,<=25,cat_4,30-60k
30824,36-45,cat_6,150-250k
5845,<=25,cat_4,100-150k
5627,<=25,cat_4,60-100k
127011,<=25,cat_4,60-100k
12386,<=25,cat_4,60-100k
2511,26-35,cat_4,30-60k
132438,<=25,cat_4,100-150k
42753,26-35,cat_4,100-150k
107642,26-35,cat_4,100-150k
139378,<=25,cat_6,30-60k
131173,26-35,cat_4,<=30k
163663,<=25,cat_4,60-100k
125230,36-45,cat_4,60-100k
56780,46-55,cat_6,30-60k
25035,26-35,cat_6,250k+
148229,46-55,cat_6,60-100k
167721,36-45,cat_4,60-100k
154556,36-45,cat_4,60-100k
89755,36-45,cat_4,150-250k
34095,26-35,cat_4,<=30k
151713,26-35,cat_6,<=30k
156640,26-35,cat_4,<=30k
86005,36-45,cat_4,100-150k
163971,46-55,cat_4,60-100k
138753,<=25,cat_4,60-100k
149337,<=25,cat_6,30-60k
108124,36-45,cat_6,60-100k
76817,26-35,cat_4,60-100k
21852,<=25,cat_4,60-100k
111051,26-35,cat_4,150-250k
149230,26-35,cat_6,60-100k
25004,36-45,cat_6,60-100k
19017,<=25,cat_4,60-100k
130324,<=25,cat_6,100-150k
36855,<=25,cat_4,60-100k
136618,<=25,cat_4,30-60k
109721,26-35,cat_6,60-100k
167487,46-55,cat_4,100-150k
138276,<=25,cat_6,60-100k
129587,<=25,cat_4,60-100k
16387,46-55,cat_4,60-100k
8582,46-55,cat_6,100-150k
36722,46-55,cat_4,250k+
94088,26-35,cat_6,60-100k
85023,36-45,cat_6,60-100k
75717,26-35,cat_4,30-60k
125928,46-55,cat_4,60-100k
151060,<=25,cat_4,<=30k
146958,26-35,cat_4,150-250k
11357,26-35,cat_4,100-150k
143345,56-65,cat_4,60-100k
145204,36-45,cat_4,30-60k
29747,<=25,cat_4,60-100k
45881,26-35,cat_4,100-150k
75882,36-45,cat_4,150-250k
53747,36-45,cat_4,60-100k
69107,26-35,cat_4,150-250k
156953,26-35,cat_4,100-150k
19019,<=25,cat_6,60-100k
138870,26-35,cat_4,60-100k
36202,36-45,cat_4,150-250k
131729,46-55,cat_4,150-250k
76540,26-35,cat_4,250k+
64099,26-35,cat_4,30-60k
110539,36-45,cat_4,60-100k
141383,26-35,cat_6,100-150k
22359,36-45,cat_6,30-60k
14715,26-35,cat_6,150-250k
131509,<=25,cat_6,60-100k
9568,36-45,cat_4,100-150k
96761,65+,cat_4,<=30k
48148,<=25,cat_6,100-150k
154416,36-45,cat_4,60-100k
128981,36-45,cat_6,60-100k
166396,<=25,cat_6,60-100k
146452,36-45,cat_4,60-100k
149257,26-35,cat_4,250k+
23004,26-35,cat_4,60-100k
115662,26-35,cat_4,60-100k
39553,<=25,cat_6,<=30k
8515,26-35,cat_6,60-100k
52740,46-55,cat_4,30-60k
33533,36-45,cat_4,250k+
13437,46-55,cat_6,60-100k
51065,36-45,cat_6,<=30k
106167,26-35,cat_4,30-60k
160579,56-65,cat_4,60-100k
165601,26-35,cat_4,<=30k
112443,26-35,cat_4,30-60k
152956,36-45,cat_6,60-100k
78617,36-45,cat_6,60-100k
147507,<=25,cat_6,100-150k
69744,26-35,cat_6,60-100k
164486,46-55,cat_6,60-100k
78163,65+,cat_6,60-100k
57899,36-45,cat_6,250k+
163354,26-35,cat_6,150-250k
65373,46-55,cat_4,60-100k
128135,36-45,cat_4,60-100k
25683,46-55,cat_4,150-250k
109097,46-55,cat_4,250k+
66179,36-45,cat_6,100-150k
162662,<=25,cat_4,100-150k
34018,26-35,cat_6,60-100k
5624,26-35,cat_4,100-150k
2234,<=25,cat_6,60-100k
152473,<=25,cat_4,60-100k
156733,<=25,cat_4,30-60k
75469,46-55,cat_4,60-100k
67677,26-35,cat_6,100-150k
21266,36-45,cat_6,150-250k
71786,36-45,cat_4,100-150k
56798,36-45,cat_6,60-100k
10870,<=25,cat_4,60-100k
74638,<=25,cat_4,60-100k
166197,<=25,cat_4,60-100k
71230,36-45,cat_6,60-100k
84885,<=25,cat_4,30-60k
147593,26-35,cat_4,60-100k
50663,26-35,cat_4,60-100k
135683,65+,cat_4,30-60k
90081,26-35,cat_4,60-100k
59834,26-35,cat_4,250k+
77840,26-35,cat_4,<=30k
147639,<=25,cat_6,60-100k
88899,26-35,cat_6,100-150k
3865,56-65,cat_4,60-100k
74237,26-35,cat_4,150-250k
10319,26-35,cat_4,150-250k
21140,<=25,cat_4,100-150k
131833,26-35,cat_4,60-100k
129713,46-55,cat_4,60-100k
37492,36-45,cat_6,100-150k
38541,36-45,cat_6,60-100k
25170,65+,cat_4,60-100k
32884,36-45,cat_6,30-60k
1464,36-45,cat_6,60-100k
77582,65+,cat_4,60-100k
61956,26-35,cat_4,60-100k
75518,46-55,cat_4,60-100k
65352,36-45,cat_4,60-100k
156228,36-45,cat_6,60-100k
36467,36-45,cat_6,100-150k
76438,26-35,cat_6,30-60k
74744,26-35,cat_4,60-100k
2382,26-35,cat_4,60-100k
52179,26-35,cat_4,60-100k
141448,36-45,cat_6,60-100k
96504,<=25,cat_4,100-150k
47999,46-55,cat_4,<=30k
41517,<=25,cat_4,<=30k
151479,<=25,cat_6,100-150k
165719,26-35,cat_6,<=30k
148307,36-45,cat_4,250k+
8821,36-45,cat_4,60-100k
80795,36-45,cat_6,150-250k
70263,56-65,cat_6,60-100k
82283,36-45,cat_4,100-150k
50163,36-45,cat_6,250k+
114923,36-45,cat_6,60-100k
150921,36-45,cat_4,60-100k
6146,56-65,cat_4,30-60k
129559,36-45,cat_6,60-100k
87231,36-45,cat_4,100-150k
9659,36-45,cat_6,30-60k
15565,26-35,cat_6,60-100k
123887,36-45,cat_6,100-150k
165498,26-35,cat_4,150-250k
26784,36-45,cat_6,100-150k
91228,56-65,cat_6,30-60k
86971,26-35,cat_4,60-100k
3571,56-65,cat_4,60-100k
119098,56-65,cat_4,100-150k
134128,36-45,cat_4,30-60k
132715,46-55,cat_4,30-60k
58385,36-45,cat_4,60-100k
106756,<=25,cat_4,30-60k
36445,46-55,cat_6,<=30k
98008,26-35,cat_4,60-100k
90041,46-55,cat_6,30-60k
8635,26-35,cat_6,60-100k
56477,36-45,cat_4,60-100k
149510,36-45,cat_4,100-150k
18519,46-55,cat_4,60-100k
130655,46-55,cat_4,60-100k
59995,46-55,cat_4,100-150k
98673,46-55,cat_6,250k+
99153,36-45,cat_4,60-100k
112712,36-45,cat_4,<=30k
97507,36-45,cat_4,100-150k
71252,<=25,cat_4,60-100k
131119,26-35,cat_4,100-150k
157103,65+,cat_4,60-100k
36316,46-55,cat_6,100-150k
61725,36-45,cat_4,60-100k
13037,<=25,cat_6,100-150k
37753,<=25,cat_4,30-60k
133269,<=25,cat_6,60-100k
89968,36-45,cat_4,<=30k
91514,36-45,cat_6,250k+
112782,56-65,cat_4,60-100k
4284,26-35,cat_4,100-150k
9301,36-45,cat_4,<=30k
16369,<=25,cat_6,150-250k
5318,26-35,cat_6,60-100k
47274,36-45,cat_6,150-250k
90269,26-35,cat_4,60-100k
73979,36-45,cat_6,60-100k
150318,46-55,cat_6,100-150k
60239,26-35,cat_4,150-250k
47346,26-35,cat_4,60-100k
153222,26-35,cat_4,150-250k
146730,26-35,cat_4,60-100k
156633,36-45,cat_4,150-250k
79800,<=25,cat_4,60-100k
965,36-45,cat_4,100-150k
160912,46-55,cat_4,30-60k
38772,46-55,cat_4,150-250k
133487,26-35,cat_4,150-250k
53838,36-45,cat_6,30-60k
130860,36-45,cat_4,60-100k
36776,56-65,cat_6,60-100k
126217,36-45,cat_6,60-100k
79572,<=25,cat_6,60-100k
123190,26-35,cat_6,100-150k
150754,<=25,cat_6,60-100k
49636,56-65,cat_6,100-150k
55227,46-55,cat_4,60-100k
42875,36-45,cat_4,150-250k
151373,46-55,cat_6,250k+
3644,<=25,cat_6,60-100k
133542,36-45,cat_6,30-60k
16394,36-45,cat_6,60-100k
46901,<=25,cat_4,30-60k
109899,46-55,cat_4,150-250k
82919,36-45,cat_4,60-100k
12855,36-45,cat_4,60-100k
70197,46-55,cat_6,60-100k
126045,46-55,cat_4,60-100k
